full_name,country,country_code,longitude,latitude
"Drexel Heights, AZ",United States,US,-111.097562,32.09131
"Whistler, British Columbia",Canada,CA,-123.1551664,50.026764
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"North Okanagan, British Columbia",Canada,CA,-119.765056,49.811803
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Pensacola, FL",United States,US,-87.259577,30.399257
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"Georgian Bluffs, Ontario",Canada,CA,-81.140356,44.452936
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Phoenix, AZ",United States,US,-112.3239143,33.29026
"Québec, Canada",Canada,CA,-71.548521,46.730765
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Oakville, Ontario",Canada,CA,-79.810961,43.309929
"Minneapolis, MN",United States,US,-93.329515,44.889964
"Annapolis, Subd. B, Nova Scotia",Canada,CA,-65.553337,44.750086
"North Battleford, Saskatchewan",Canada,CA,-108.337888,52.712755
"Kawartha Lakes, Ontario",Canada,CA,-79.208617,44.0586926
"Kitigan Zibi, Québec",Canada,CA,-76.155738,46.304827
"Grande Prairie, Alberta",Canada,CA,-118.905407,55.112457
"Oxford, England",United Kingdom,GB,-1.289608,51.7122668
"Victoria, British Columbia",Canada,CA,-123.394397,48.403014
"Nanaimo, British Columbia",Canada,CA,-124.064698,49.097301
"Thunder Bay, Ontario",Canada,CA,-89.429427,48.289211
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
Queen Elizabeth Theatre,Canada,CA,-123.11284124851228,49.28019795674233
"Washington, DC",United States,US,-77.119401,38.801826
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Whitehorse, Yukon",Canada,CA,-135.278899,60.553634
"Tofino, British Columbia",Canada,CA,-125.9259689,49.094129
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Mission, British Columbia",Canada,CA,-122.425452,49.109431
"Gimli, Manitoba",Canada,CA,-97.114709,50.506361
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Brokenhead 4, Manitoba",Canada,CA,-96.652228,50.3090494
"Chestermere, Alberta",Canada,CA,-113.8654489,50.9950632
Smithers Airport (YYD),Canada,CA,-127.18605995178224,54.82314016028624
"Welland, Ontario",Canada,CA,-79.290738,42.922937
"North Battleford, Saskatchewan",Canada,CA,-108.337888,52.712755
"Montréal, Québec",Canada,CA,-73.972965,45.410095
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
Los Angeles City Hall,United States,US,-118.24247760827583,34.05348417688625
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Abbotsford, British Columbia",Canada,CA,-122.461455,49.002189
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"North Battleford, Saskatchewan",Canada,CA,-108.337888,52.712755
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
Ukrainian Labour Temple,Canada,CA,-97.148531,49.917922
"Shell River, Manitoba",Canada,CA,-101.570816,51.124319
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Garden River 14, Ontario",Canada,CA,-84.229467,46.4943885
"Nanaimo B, British Columbia",Canada,CA,-123.902564,49.057116
Parliament Hill,Canada,CA,-75.69824153816472,45.42379286919474
Parliament of Canada - Centre Block,Canada,CA,-75.69899714867498,45.424403152878895
"North Battleford, Saskatchewan",Canada,CA,-108.337888,52.712755
"Division No. 10, Alberta",Canada,CA,-113.186658,52.489974
"Midland, Ontario",Canada,CA,-79.950797,44.702335
"Goderich, Ontario",Canada,CA,-81.734992,43.721138
"Arlington, VA",United States,US,-77.172219,38.827378
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Manhattan, NY",United States,US,-74.026675,40.683935
"Jersey City, NJ",United States,US,-74.107995,40.666879
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Richmond, British Columbia",Canada,CA,-123.304549,49.08609
"Greater Vancouver, British Columbia",Canada,CA,-123.738375,49.001921
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
Manitoba Legislative Building,Canada,CA,-97.14677810668944,49.884321387665175
"Markham, Ontario",Canada,CA,-79.429128,43.798004
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"St. Catharines, Ontario",Canada,CA,-79.42639,43.1047472
"Merritt, British Columbia",Canada,CA,-120.824103,50.083861
"Waskaganish, Québec",Canada,CA,-78.9176152,51.263657
"Kingston, Ontario",Canada,CA,-76.712759,44.16054
Queen's University,Canada,CA,-76.49241730890799,44.22584519045267
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Kenora, Ontario",Canada,CA,-94.591813,49.738317
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"North Saanich, British Columbia",Canada,CA,-123.489848,48.611788
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Jersey City, NJ",United States,US,-74.107995,40.666879
"Goderich, Ontario",Canada,CA,-81.734992,43.721138
"Central Saanich, British Columbia",Canada,CA,-123.484088,48.550064
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Cross Lake 19, Manitoba",Canada,CA,-97.8815353,54.588095
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
Kwanlin Dun Cultural Centre,Canada,CA,-135.05288768017445,60.724733121413394
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Thompson, Manitoba",Canada,CA,-97.898029,55.7255468
"New York, USA",United States,US,-79.76259,40.477383
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Manhattan, NY",United States,US,-74.026675,40.683935
"Galveston, TX",United States,US,-94.880809,29.239602
"Lunenburg, Nova Scotia",Canada,CA,-64.945562,43.187384
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Kenora, Ontario",Canada,CA,-94.591813,49.738317
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Greater Vancouver A, British Columbia",Canada,CA,-123.738375,49.001963
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Cambridge, Ontario",Canada,CA,-80.413946,43.332161
"Mississauga, Ontario",Canada,CA,-79.810142,43.373074
Canada,Canada,CA,-141.5610942,41.676329
University of Toronto,Canada,CA,-79.39521976633822,43.6624934706167
"Peterborough, Ontario",Canada,CA,-78.654747,44.082241
"Washington, DC",United States,US,-77.119401,38.801826
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Thunder Bay, Ontario",Canada,CA,-89.429427,48.289211
"Pensacola, FL",United States,US,-87.259577,30.399257
"Saskatchewan, Canada",Canada,CA,-110.007172,48.998553
"Brokenhead 4, Manitoba",Canada,CA,-96.652228,50.3090494
"Fort St. John, British Columbia",Canada,CA,-120.880403,56.209595
"Spruce Grove, Alberta",Canada,CA,-113.959228,53.519488
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Saanich, British Columbia",Canada,CA,-123.478699,48.433384
Six Nations Reserve,Canada,CA,-80.0939459807842,43.07178824746226
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Gatineau, Québec",Canada,CA,-75.908759,45.366368
"Nice, CA",United States,US,-122.885537,39.115552
Canadian Museum of History,Canada,CA,-75.7087090150543,45.42963534059673
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"Hazelton, British Columbia",Canada,CA,-127.6838774,55.2473397
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
Canada,Canada,CA,-141.5610942,41.676329
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
Manitoba Legislative Building,Canada,CA,-97.14677810668944,49.884321387665175
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Jenks, OK",United States,US,-96.0309857,35.9443089
"Vanderhoof, British Columbia",Canada,CA,-124.367647,53.9832605
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"Yelm, WA",United States,US,-122.629307,46.9103525
"Albert Lea, MN",United States,US,-93.4186386,43.611372
"Tulsa, OK",United States,US,-96.0656278,35.968624
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Windsor, Ontario",Canada,CA,-83.113623,42.2339053
"New Maryland, New Brunswick",Canada,CA,-66.719468,45.854171
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Burnaby, British Columbia",Canada,CA,-123.024209,49.180153
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Greater Vancouver A, British Columbia",Canada,CA,-123.738375,49.001963
"Austin, TX",United States,US,-97.928935,30.127892
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Kelowna, British Columbia",Canada,CA,-119.5937583,49.773384
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
Centennial College,Canada,CA,-79.22821672917814,43.7849247179075
"Bulkley-Nechako D, British Columbia",Canada,CA,-125.3088973,53.355011
"North Battleford, Saskatchewan",Canada,CA,-108.337888,52.712755
"Copenhagen, Denmark",Denmark,DK,12.453064,55.613717
"Paris, France",France,FR,2.2241006,48.8155214
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Midland, Ontario",Canada,CA,-79.950797,44.702335
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Richmond, British Columbia",Canada,CA,-123.304549,49.08609
"Bella Bella 1, British Columbia",Canada,CA,-128.168359,52.13921
"Burnt Church 14, New Brunswick",Canada,CA,-65.161673,47.198319
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Pickering, Ontario",Canada,CA,-79.220024,43.554887
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Whitehorse, Yukon",Canada,CA,-135.278899,60.553634
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Cambridge, Ontario",Canada,CA,-80.413946,43.332161
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Saanich, British Columbia",Canada,CA,-123.478699,48.433384
"Mission, British Columbia",Canada,CA,-122.425452,49.109431
"Whitehorse, Yukon",Canada,CA,-135.278899,60.553634
"Minnesota, USA",United States,US,-97.239256,43.499362
"Auckland, New Zealand",New Zealand,NZ,174.161834,-37.292621
"London, Ontario",Canada,CA,-81.391247,42.824496
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Burnaby, British Columbia",Canada,CA,-123.024209,49.180153
"Gatineau, Québec",Canada,CA,-75.908759,45.366368
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
Canada,Canada,CA,-141.5610942,41.676329
"Kitchener, Ontario",Canada,CA,-80.574116,43.353845
"Fargo, ND",United States,US,-96.903853,46.787881
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"West Hollywood, CA",United States,US,-118.3959042,34.075963
Kinosao Sipi Multiplex,Canada,CA,-97.773,53.9959
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Hagwilget 1, British Columbia",Canada,CA,-127.6155597,55.252105
"Great Falls, MT",United States,US,-111.391637,47.435796
"Division No. 22, Unorganized, Manitoba",Canada,CA,-99.028586,53.372542
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Québec, Canada",Canada,CA,-71.548521,46.730765
"Whitehorse, Yukon",Canada,CA,-135.278899,60.553634
"Kitchener, Ontario",Canada,CA,-80.574116,43.353845
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Guelph, Ontario",Canada,CA,-80.326879,43.473802
"Canmore, Alberta",Canada,CA,-115.432715,50.999886
"Brant, Ontario",Canada,CA,-80.608717,42.972741
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
Saint Lucia,Saint Lucia,LC,-61.0797364,13.7079554
"Smith-Ennismore-Lakefield, Ontario",Canada,CA,-78.492314,44.290408
"Whitehorse, Yukon",Canada,CA,-135.278899,60.553634
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"New South Wales, Australia",Australia,AU,140.999474522999,-37.5050599967256
"Shoalhaven Heads, New South Wales",Australia,AU,150.726926752,-34.8633219915
"Ventura, CA",United States,US,-119.321696,34.23444
"Mississauga, Ontario",Canada,CA,-79.810142,43.373074
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Dublin City, Ireland",Ireland,IE,-6.387438,53.2987449
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Reynolds, Manitoba",Canada,CA,-96.37549,49.413765
"Mountain View, CA",United States,US,-122.117916,37.3567709
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Portugal Cove-St. Philip's, Newfoundland and Labrador",Canada,CA,-52.896118,47.557035
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Laurentian Valley, Ontario",Canada,CA,-77.502275,45.636941
"Thunder Bay, Ontario",Canada,CA,-89.429427,48.289211
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Los Cabos, Baja California Sur",Mexico,MX,-110.1194789,22.8718892
"Ithaca, NY",United States,US,-76.547738,42.41815
"International Falls, MN",United States,US,-93.465231,48.5547079
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Simcoe, Ontario",Canada,CA,-80.520693,43.951418
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"West Hollywood, CA",United States,US,-118.3959042,34.075963
"Laurentian Valley, Ontario",Canada,CA,-77.502275,45.636941
"Washington, USA",United States,US,-124.848975,45.543542
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Montréal, Québec",Canada,CA,-73.972965,45.410095
Yurok Tribal Office,United States,US,-124.03932145038064,41.52962776079176
"Redwood City, CA",United States,US,-122.28853,37.443954
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Lloydminster (Part), Saskatchewan",Canada,CA,-110.005527,53.248878
"Phoenix, AZ",United States,US,-112.3239143,33.29026
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"Cambridge, Ontario",Canada,CA,-80.413946,43.332161
"Washington, DC",United States,US,-77.119401,38.801826
Ghana,Ghana,GH,-3.2599659,4.677051
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Mistissini, Québec",Canada,CA,-73.949888,50.332058
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Fraser-Fort George A, British Columbia",Canada,CA,-123.6179269,53.8524176
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Thompson, Manitoba",Canada,CA,-97.898029,55.7255468
"Milton, Ontario",Canada,CA,-80.160648,43.417262
Manitoba Legislative Building,Canada,CA,-97.14677810668944,49.884321387665175
"Mystery Lake, Manitoba",Canada,CA,-98.691947,55.105797
"Kitchener, Ontario",Canada,CA,-80.574116,43.353845
Lakeland College,Canada,CA,-110.03378533527126,53.26060263267871
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
Parliament of Canada - Centre Block,Canada,CA,-75.69899714867498,45.424403152878895
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Oakville, Ontario",Canada,CA,-79.810961,43.309929
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"North Bay, Ontario",Canada,CA,-79.505086,46.222736
"Thunder Bay, Ontario",Canada,CA,-89.429427,48.289211
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Hazelton, British Columbia",Canada,CA,-127.6838774,55.2473397
"Brighton, NY",United States,US,-77.694219,43.087472
"Salmon Arm, British Columbia",Canada,CA,-119.388968,50.634002
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Oshawa, Ontario",Canada,CA,-78.959206,43.614586
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Vaughan, Ontario",Canada,CA,-79.711527,43.749761
"Milwaukee, WI",United States,US,-88.070827,42.920822
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Tyendinaga, Ontario",Canada,CA,-77.334156,44.186614
Radisson Hotel Winnipeg Downtown,Canada,CA,-97.1424471,49.8937235
Radisson Hotel DowntownGym,Canada,CA,-97.14264436652138,49.89386848927131
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
Canada,Canada,CA,-141.5610942,41.676329
"Whistler, British Columbia",Canada,CA,-123.1551664,50.026764
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Charlottetown, Prince Edward Island",Canada,CA,-63.196592,46.217197
"Norwalk, CA",United States,US,-118.111506,33.8803098
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Guelph, Ontario",Canada,CA,-80.326879,43.473802
"Richmond, British Columbia",Canada,CA,-123.304549,49.08609
Georgia Department of Transportation,United States,US,-84.38787132884833,33.770648464595524
Membertou Entertainment Center,Canada,CA,-60.195124,46.122882
"Barcelona, Spain",Spain,ES,2.0524766,41.3170475
"Dallas, TX",United States,US,-96.977527,32.620678
"Kitchener, Ontario",Canada,CA,-80.574116,43.353845
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Washington, DC",United States,US,-77.119401,38.801826
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"North Vancouver, British Columbia",Canada,CA,-123.1282715,49.293965
"Montréal, Québec",Canada,CA,-73.972965,45.410095
Canada,Canada,CA,-141.5610942,41.676329
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Minnesota, USA",United States,US,-97.239256,43.499362
"St. John's, Newfoundland and Labrador",Canada,CA,-53.039678,47.330824
"Athens, GA",United States,US,-83.5218655,33.877554
"Yukon, Unorganized, Yukon",Canada,CA,-141.003833,59.998851
"New Orleans, LA",United States,US,-90.137908,29.889574
